semestre,era,id_estudiante,estado,nota_100,parcial_1,parcial_1_modo,parcial_2,parcial_2_modo,parcial_3,parcial_3_modo,fase_1,fase_1_modo,fase_2,fase_2_modo,taller_1,taller_1_modo,taller_2,taller_2_modo,taller_3,taller_3_modo,am_1,am_1_modo,am_2,am_2_modo,am_3,am_3_modo,am_4,am_4_modo,am_5,am_5_modo,am_6,am_6_modo,quiz_1,quiz_1_modo,quiz_2,quiz_2_modo,quiz_3,quiz_3_modo,quiz_4,quiz_4_modo,quiz_5,quiz_5_modo,quiz_6,quiz_6_modo,promedio_ams,promedio_quices,actividades_n_realizadas,actividades_tiempo_promedio,actividades_tiempo_total,actividades_visitas_total,engagement_hasta_p1,engagement_hasta_p2,engagement_hasta_p3,parcial_1_modulos_unicos,parcial_1_temas_unicos,parcial_1_tiempo_hrs,parcial_1_tiempo_por_visita,parcial_1_visitas,parcial_1_visitas_por_tema,parcial_2_modulos_unicos,parcial_2_temas_unicos,parcial_2_tiempo_hrs,parcial_2_tiempo_por_visita,parcial_2_visitas,parcial_2_visitas_por_tema,parcial_3_modulos_unicos,parcial_3_temas_unicos,parcial_3_tiempo_hrs,parcial_3_tiempo_por_visita,parcial_3_visitas,parcial_3_visitas_por_tema,promedio_tiempo_por_visita,total_modulos,total_temas,total_tiempo_hrs,total_visitas
202420,formato_nuevo,cd0553f43b9f18a287ace7717bba1291d24cf87ff99f76d4d25b6d20748cef41,APROBÓ,4.54,3.45,ind,4.5,ind,5.08,ind,,,,,,,,,,,4.73,grup,4.19,grup,3.44,grup,5.0,grup,4.1,grup,3.2,grup,5.0,ind,4.0,ind,5.0,ind,5.0,ind,5.0,ind,5.0,ind,4.39,5.28,1.0,9.4575,9.4575,34.0,16.47111111111111,36.674166666666665,40.67361111111111,7.0,10.0,16.47111111111111,21.96148148148148,45.0,4.5,11.0,19.0,20.203055555555554,15.344092827004218,79.0,4.157894736842105,7.0,8.0,3.999444444444445,10.433333333333334,23.0,2.875,12.77354368932039,51.0,103.0,87.71166666666667,412.0
202420,formato_nuevo,cdf420226e4a449bc700683393ca35cb022661a1588dc1aae57feb3e3455be65,REPROBÓ,1.66,2.03,ind,1.98,ind,1.25,ind,,,,,,,,,,,2.5,grup,4.3,grup,1.85,grup,1.22,grup,1.4,grup,0.71,grup,0.0,ind,0.0,ind,0.0,ind,1.0,ind,3.0,ind,2.0,ind,2.0,1.0,3.0,1.2287962962962962,3.6863888888888887,23.0,1.7861111111111112,7.274444444444445,8.22638888888889,2.0,7.0,1.7861111111111112,8.930555555555555,12.0,1.7142857142857142,8.0,12.0,5.488333333333333,13.172,25.0,2.083333333333333,3.0,6.0,0.9519444444444444,4.759722222222222,12.0,2.0,9.751234567901236,30.0,59.0,17.552222222222223,108.0
202420,formato_nuevo,cf1b9941e115cf368254a9e505b2d379dea1852d922e68184cfadc98213fd956,REPROBÓ,2.19,2.28,ind,1.85,ind,2.5,ind,,,,,,,,,,,3.22,grup,0.0,grup,4.5,grup,0.8,grup,1.4,grup,0.0,grup,0.0,ind,0.0,ind,0.0,ind,0.0,ind,5.0,ind,5.0,ind,1.9,2.42,2.0,2.136388888888889,4.272777777777778,25.0,0.3947222222222222,2.6755555555555555,3.0680555555555555,5.0,10.0,0.3947222222222222,1.029710144927536,23.0,2.3,7.0,12.0,2.2808333333333333,4.5616666666666665,30.0,2.5,3.0,3.0,0.3925,7.85,3.0,1.0,6.931013745704468,33.0,71.0,22.41027777777778,194.0
202420,formato_nuevo,cf6a2e343ff4f49f779f345322b19822ac2bf115a8d8f1449438e5da9b9fd27b,RETIRADO,0.46,1.28,ind,0.0,ind,0.0,ind,,,,,,,,,,,0.0,grup,4.56,grup,0.78,grup,0.0,grup,0.0,grup,,grup,0.0,ind,1.0,ind,5.0,ind,2.0,ind,0.0,ind,0.0,ind,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202420,formato_nuevo,d06e9303d9c38c8168c3c8076ebaaebd793ae88edca8257ef6d64ff89541ec5e,APROBÓ,4.57,3.75,ind,4.53,ind,4.41,ind,,,,,,,,,,,4.73,grup,4.88,grup,4.78,grup,5.0,grup,4.9,grup,3.7,grup,5.0,ind,5.0,ind,3.0,ind,5.0,ind,5.0,ind,4.0,ind,5.09,5.5,1.0,3.598055555555556,3.598055555555556,11.0,8.882222222222222,25.43027777777778,29.98916666666667,8.0,12.0,8.882222222222222,9.869135802469136,54.0,4.5,6.0,7.0,16.548055555555557,24.82208333333333,40.0,5.714285714285714,6.0,7.0,4.558888888888889,9.432183908045978,29.0,4.142857142857143,13.08152022315202,32.0,65.0,52.10805555555555,239.0
202420,formato_nuevo,d07185e2ebacb8a2c3efe6b310f670d64905b75bae60123edea4f28d24c3ec31,REPROBÓ,2.52,1.93,ind,2.8,ind,2.13,ind,,,,,,,,,,,2.48,grup,3.03,grup,4.5,grup,1.55,grup,2.03,grup,0.0,grup,5.0,ind,1.0,ind,1.0,ind,0.0,ind,5.0,ind,3.0,ind,3.09,2.94,2.0,0.2330555555555555,0.4661111111111111,13.0,2.390277777777778,15.257777777777775,29.06111111111111,4.0,8.0,2.390277777777778,9.561111111111112,15.0,1.875,7.0,15.0,12.8675,22.70735294117647,34.0,2.2666666666666666,4.0,11.0,13.803333333333333,25.88125,32.0,2.909090909090909,15.348626373626372,34.0,77.0,46.5575,182.0
202420,formato_nuevo,d24009d5d3342e6e3a8ca2645dc2adef0660e6db198913301dad8d174d026b03,SIN_NOTA,,,ind,,ind,,ind,,,,,,,,,,,,grup,,grup,,grup,,grup,,grup,,grup,,ind,,ind,,ind,,ind,,ind,,ind,,,1.0,1.8363888888888888,1.8363888888888888,8.0,8.675,16.95277777777778,19.925833333333333,1.0,3.0,8.675,74.35714285714286,7.0,2.333333333333333,3.0,4.0,8.277777777777779,38.20512820512821,13.0,3.25,2.0,3.0,2.973055555555556,59.46111111111111,3.0,1.0,15.507547169811325,22.0,47.0,54.79333333333334,212.0
202420,formato_nuevo,d3958f2ebe0c510bc09467456d18dbb700464c0cbca392c611345c3e44fd2aa0,RETIRADO,0.93,2.48,ind,0.75,ind,0.0,ind,,,,,,,,,,,4.0,grup,3.25,grup,0.22,grup,0.99,grup,0.0,grup,,grup,5.0,ind,0.0,ind,0.0,ind,5.0,ind,0.0,ind,0.0,ind,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202420,formato_nuevo,d398a98833c6174d4311a153b05b1f66cd2cb6116a191b2bfaa66d7ad51d8880,APROBÓ,3.0,2.0,ind,3.13,ind,2.26,ind,,,,,,,,,,,3.19,grup,4.8,grup,4.4,grup,3.8,grup,5.2,grup,4.65,grup,3.0,ind,2.0,ind,5.0,ind,4.0,ind,4.0,ind,3.5,ind,4.34,4.03,3.0,2.0175,6.0525,45.0,1.4180555555555556,8.435555555555556,13.410833333333333,5.0,9.0,1.4180555555555556,4.254166666666667,20.0,2.2222222222222223,7.0,18.0,7.0175,10.269512195121951,41.0,2.2777777777777777,11.0,17.0,4.9752777777777775,5.237134502923976,57.0,3.3529411764705883,8.992505592841162,45.0,106.0,44.66277777777778,298.0
202420,formato_nuevo,da7f1b1125a280d3294d763ab63499f72bc8684fa038a5e406d76c6ac1e63cb6,REPROBÓ,1.68,1.58,ind,2.6,ind,0.0,ind,,,,,,,,,,,3.5,grup,2.75,grup,2.6,grup,2.35,grup,4.3,grup,3.5,grup,3.0,ind,0.0,ind,0.0,ind,1.0,ind,3.0,ind,0.0,ind,3.17,1.61,3.0,0.1648148148148148,0.4944444444444444,14.0,5.115,10.756666666666668,10.758611111111112,6.0,13.0,5.115,11.803846153846155,26.0,2.0,9.0,13.0,5.641666666666667,19.91176470588235,17.0,1.3076923076923077,1.0,1.0,0.0019444444444444,0.1166666666666666,1.0,1.0,8.929791666666667,36.0,75.0,23.81277777777778,160.0
202420,formato_nuevo,db37a788da1241c5522e76376565c60159358737ed461e08d3841c058d3ce6d4,RETIRADO,1.11,2.0,ind,2.15,ind,0.0,ind,,,,,,,,,,,4.55,grup,3.94,grup,4.5,grup,4.23,grup,0.0,grup,,grup,0.0,ind,2.0,ind,0.0,ind,5.0,ind,0.0,ind,0.0,ind,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202420,formato_nuevo,de598f3add077b0eaea19495f9187d00d18220bdb59cd57ec3b19a8aebf8031f,APROBÓ,3.52,2.23,ind,2.9,ind,4.13,ind,,,,,,,,,,,3.125,grup,4.0,grup,3.83,grup,4.48,grup,4.7,grup,4.9,grup,3.0,ind,5.0,ind,5.0,ind,5.0,ind,5.0,ind,2.0,ind,4.17,4.61,3.0,1.1249074074074077,3.374722222222222,27.0,1.0972222222222223,1.2061111111111111,3.288055555555556,6.0,10.0,1.0972222222222223,2.743055555555556,24.0,2.4,5.0,9.0,0.1088888888888888,0.3111111111111111,21.0,2.333333333333333,6.0,10.0,2.0819444444444444,5.678030303030303,22.0,2.2,3.007471264367816,39.0,88.0,8.721666666666666,174.0
202420,formato_nuevo,dee1728bc9070e7f7a07384fc08c623106c47dbeefbe7b57d27229af7d1a309b,REPROBÓ,2.92,2.33,ind,3.28,ind,1.1,ind,,,,,,,,,,,5.0,grup,4.81,grup,4.39,grup,4.58,grup,4.7,grup,3.5,grup,5.0,ind,5.0,ind,3.0,ind,5.0,ind,2.0,ind,3.0,ind,4.69,4.35,0.0,0.0,0.0,0.0,5.5616666666666665,6.118333333333333,6.840833333333333,5.0,7.0,5.5616666666666665,19.62941176470588,17.0,2.4285714285714284,3.0,3.0,0.5566666666666666,8.35,4.0,1.3333333333333333,7.0,7.0,0.7225,2.709375,16.0,2.2857142857142856,13.564457831325305,34.0,68.0,37.528333333333336,166.0
202420,formato_nuevo,e354037493d98cb231738098baf1427474353e2e43905db346838f8de203c6de,APROBÓ,3.56,3.4,ind,3.2,ind,4.33,ind,,,,,,,,,,,2.14,grup,3.63,grup,4.5,grup,0.3,grup,4.0,grup,0.0,grup,0.0,ind,2.0,ind,5.0,ind,2.0,ind,5.0,ind,2.5,ind,3.45,3.2,2.0,1.920555555555556,3.841111111111111,11.0,11.294444444444444,19.061944444444443,24.279444444444444,7.0,13.0,11.294444444444444,16.941666666666666,40.0,3.076923076923077,7.0,14.0,7.7675,7.7675,60.0,4.285714285714286,4.0,6.0,5.2175,8.695833333333333,36.0,6.0,12.77330383480826,34.0,69.0,48.11277777777778,226.0
202420,formato_nuevo,e3bd048374940aeda190a6a554c3e07da295e6c1f71980a4ba192c21869a3c50,RETIRADO,0.01,0.0,ind,0.0,ind,0.0,ind,,,,,,,,,,,0.0,grup,0.0,grup,0.0,grup,0.5,grup,0.0,grup,0.0,grup,0.0,ind,0.0,ind,0.0,ind,0.0,ind,0.0,ind,0.0,ind,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202420,formato_nuevo,e69265e3c34fc216fc074aadc4702a8bb0db5b72b6b6d2a95a28e68c7608bcf3,APROBÓ,3.36,2.43,ind,3.83,ind,3.13,ind,,,,,,,,,,,4.06,grup,4.32,grup,5.0,grup,3.9,grup,2.03,grup,0.0,grup,3.0,ind,3.0,ind,1.0,ind,4.0,ind,5.0,ind,4.0,ind,3.76,3.77,1.0,0.385,0.385,16.0,11.709444444444443,14.574444444444444,16.04,6.0,13.0,11.709444444444443,19.515740740740743,36.0,2.769230769230769,6.0,11.0,2.865,6.611538461538462,26.0,2.363636363636364,4.0,7.0,1.4655555555555555,5.172549019607843,17.0,2.4285714285714284,10.368783068783069,33.0,82.0,32.66166666666667,189.0
202420,formato_nuevo,e79639357403e80432d59c8227864cc37d7d4a73d05739b6b5dbac47862a5afb,APROBÓ,4.52,4.48,ind,4.88,ind,4.23,ind,,,,,,,,,,,4.37,grup,4.5,grup,4.1,grup,5.1,grup,5.4,grup,4.8,grup,5.0,ind,0.0,ind,5.0,ind,3.0,ind,4.0,ind,2.5,ind,4.71,4.25,3.0,1.744074074074074,5.232222222222222,18.0,1.3044444444444443,3.236388888888889,4.0200000000000005,6.0,11.0,1.3044444444444443,5.217777777777778,15.0,1.3636363636363635,8.0,17.0,1.9319444444444445,5.0398550724637685,23.0,1.3529411764705883,7.0,10.0,0.7836111111111111,2.474561403508772,19.0,1.9,11.489615384615384,32.0,73.0,24.894166666666667,130.0
202420,formato_nuevo,ea2d792c890d011ba8bce5e05b2870e33052018d6a236c49a3adf0cd5414d3c1,APROBÓ,3.25,3.13,ind,3.33,ind,2.71,ind,,,,,,,,,,,5.0,grup,4.13,grup,4.11,grup,4.65,grup,0.0,grup,2.75,grup,0.0,ind,0.0,ind,5.0,ind,5.0,ind,3.0,ind,4.0,ind,4.06,3.35,1.0,0.0436111111111111,0.0436111111111111,6.0,2.615833333333333,7.938333333333333,9.073888888888888,3.0,5.0,2.615833333333333,19.61875,8.0,1.6,8.0,10.0,5.3225,15.207142857142856,21.0,2.1,4.0,4.0,1.1355555555555557,5.241025641025642,13.0,3.25,7.55199530516432,32.0,60.0,17.873055555555556,142.0
202420,formato_nuevo,f1a91d2a8433f8b02545c684eb4eb288233d1a8c2523ebfe1d50338e25358828,RETIRADO,1.06,1.55,ind,1.9,ind,0.0,ind,,,,,,,,,,,4.73,grup,4.44,grup,2.67,grup,4.51,grup,0.0,grup,,grup,3.0,ind,1.0,ind,2.0,ind,5.0,ind,0.0,ind,0.0,ind,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202420,formato_nuevo,f4eec851750bae6145b633565336d32ba9296e8e74cac9efb497c39f2368373e,APROBÓ,4.09,3.83,ind,4.1,ind,4.7,ind,,,,,,,,,,,3.63,grup,4.02,grup,5.5,grup,4.475,grup,3.01,grup,0.0,grup,0.0,ind,2.0,ind,5.0,ind,5.0,ind,4.0,ind,2.0,ind,4.07,3.45,2.0,2.6254166666666667,5.2508333333333335,11.0,6.609722222222223,11.72388888888889,20.677222222222223,7.0,16.0,6.609722222222223,6.196614583333334,64.0,4.0,13.0,24.0,5.114166666666667,6.670652173913044,46.0,1.9166666666666667,9.0,12.0,8.953333333333333,8.526984126984127,63.0,5.25,7.619285714285715,51.0,124.0,44.44583333333333,350.0
202420,formato_nuevo,f5160fb208ad0538caaa2dfa1e69220122c9253c4ef268df45780cc26ac7f4c7,APROBÓ,4.47,4.03,ind,4.3,ind,4.33,ind,,,,,,,,,,,4.71,grup,3.33,grup,6.0,grup,4.925,grup,5.8,grup,0.0,grup,5.0,ind,5.0,ind,5.0,ind,5.0,ind,5.0,ind,2.0,ind,5.12,4.94,3.0,1.5129629629629628,4.538888888888889,21.0,14.124444444444444,19.92833333333333,36.66694444444445,8.0,14.0,14.124444444444444,11.299555555555555,75.0,5.357142857142857,11.0,17.0,5.803888888888889,6.828104575163399,51.0,3.0,7.0,12.0,16.738611111111112,10.916485507246378,92.0,7.666666666666667,9.700893796004204,40.0,83.0,51.25305555555556,317.0
202420,formato_nuevo,f5ffbb1d72835642488984aa69ff7aaaa5713f64d04cc8b80a469bb795e32ea5,APROBÓ,3.37,3.6,ind,3.88,ind,3.38,ind,,,,,,,,,,,2.07,grup,4.7,grup,3.96,grup,2.48,grup,5.3,grup,4.35,grup,0.0,ind,2.0,ind,0.0,ind,0.0,ind,4.0,ind,0.0,ind,3.81,1.75,3.0,1.5512037037037036,4.653611111111111,41.0,11.360277777777778,13.5175,13.555,8.0,18.0,11.360277777777778,7.408876811594203,92.0,5.111111111111111,9.0,14.0,2.1572222222222224,2.489102564102564,52.0,3.7142857142857135,6.0,9.0,0.0375,0.2045454545454545,11.0,1.2222222222222223,4.645540796963948,51.0,123.0,40.803333333333335,527.0
202420,formato_nuevo,f6b6ef2cfbac19f30a2c8600a8056887ef7ecd7c17b59a50cdd63b5811089854,APROBÓ,4.19,3.7,ind,4.4,ind,4.88,ind,,,,,,,,,,,5.0,grup,4.3,grup,2.67,grup,2.7,grup,4.35,grup,4.0,grup,5.0,ind,5.0,ind,0.0,ind,0.0,ind,5.0,ind,4.0,ind,3.84,3.69,3.0,2.1863888888888887,6.559166666666667,45.0,16.320555555555554,36.79805555555555,47.742777777777775,6.0,12.0,16.320555555555554,13.792018779342722,71.0,5.916666666666667,10.0,19.0,20.4775,14.286627906976742,86.0,4.526315789473684,5.0,10.0,10.944722222222222,25.25705128205128,26.0,2.6,15.286354166666666,40.0,90.0,81.52722222222222,320.0
202420,formato_nuevo,f7faa964f702eb2e63dcf0f5f3a18f743c74b01e0f464a5516268996be38c4d5,RETIRADO,2.09,2.8,ind,3.65,ind,0.0,ind,,,,,,,,,,,3.55,grup,4.3,grup,2.88,grup,0.95,grup,0.0,grup,0.0,grup,3.0,ind,4.0,ind,5.0,ind,1.0,ind,0.0,ind,0.0,ind,1.95,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202420,formato_nuevo,f885efbf201c3204556023f569ab1c24cba558a2ddd47aa33f5351e8fc79d37f,REPROBÓ,2.41,2.28,ind,2.8,ind,1.13,ind,,,,,,,,,,,2.615,grup,3.5,grup,4.6,grup,2.7,grup,5.3,grup,5.0,grup,0.0,ind,1.0,ind,2.0,ind,2.0,ind,5.0,ind,2.5,ind,3.95,2.52,3.0,6.5267592592592605,19.580277777777777,38.0,14.009166666666667,14.35138888888889,22.59305555555556,6.0,13.0,14.009166666666667,18.272826086956524,46.0,3.5384615384615383,9.0,15.0,0.3422222222222222,0.8927536231884057,23.0,1.5333333333333334,8.0,8.0,8.241666666666667,26.026315789473685,19.0,2.375,24.02498048399688,53.0,134.0,170.9777777777778,427.0
202420,formato_nuevo,f8b02cca857876b2f236e07d69575797d1800a0102780614869534d02f2c0878,APROBÓ,3.41,3.45,ind,2.35,ind,3.13,ind,,,,,,,,,,,5.0,grup,2.48,grup,4.5,grup,2.15,grup,4.0,grup,0.0,grup,5.0,ind,3.0,ind,5.0,ind,5.0,ind,5.0,ind,5.0,ind,3.91,5.12,2.0,0.0391666666666666,0.0783333333333333,16.0,7.833055555555555,8.337222222222222,9.91,7.0,15.0,7.833055555555555,18.07628205128205,26.0,1.7333333333333334,6.0,10.0,0.5041666666666667,1.2604166666666667,24.0,2.4,6.0,8.0,1.5727777777777778,4.966666666666667,19.0,2.375,6.499122807017543,37.0,77.0,22.63861111111111,209.0
202420,formato_nuevo,f94257b50aabdf81315f9076a07cd06c7e851de3af27bfffd262201de495580c,REPROBÓ,2.04,3.6,ind,2.93,ind,1.85,ind,,,,,,,,,,,0.0,grup,0.0,grup,0.0,grup,0.92,grup,0.0,grup,0.0,grup,0.0,ind,0.0,ind,0.0,ind,0.0,ind,4.0,ind,0.0,ind,0.19,0.67,1.0,0.0,0.0,1.0,2.950277777777778,2.9697222222222224,3.267777777777778,1.0,2.0,2.950277777777778,4.658333333333334,38.0,19.0,2.0,2.0,0.0194444444444444,0.5833333333333334,2.0,1.0,2.0,2.0,0.2980555555555556,8.941666666666666,2.0,1.0,4.99,19.0,28.0,6.2375,75.0
202420,formato_nuevo,fca0d1d70cf92176b22356db9d2ed2f478083a9d3080dd77ae30a7f7ee0077f7,RETIRADO,0.03,0.0,ind,0.0,ind,0.0,ind,,,,,,,,,,,0.5,grup,0.0,grup,0.0,grup,0.5,grup,0.0,grup,0.0,grup,,ind,,ind,,ind,,ind,,ind,,ind,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202420,formato_nuevo,fca38905bcc59902cf35b41c3546bf34ca281751a8fd3b7e9532c27cb012f8bd,RETIRADO,1.37,1.05,ind,1.78,ind,0.0,ind,,,,,,,,,,,2.125,grup,4.15,grup,3.55,grup,3.9,grup,0.0,grup,0.0,grup,3.0,ind,3.0,ind,5.0,ind,4.0,ind,0.0,ind,0.0,ind,2.29,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202420,formato_nuevo,fdad5c94c8de578e0cc4e8b1b2fef01d8726fcb485bf2aafaf44082c1d8564a9,RETIRADO,0.0,0.0,ind,0.0,ind,0.0,ind,,,,,,,,,,,0.0,grup,0.0,grup,0.0,grup,0.0,grup,0.0,grup,0.0,grup,,ind,,ind,,ind,,ind,,ind,,ind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202420,formato_nuevo,feddf9ee6fea197acdb1cb0bf4ef90f26671d06f90c0438cb40137b6e6445ed5,RETIRADO,0.01,0.0,ind,0.0,ind,0.0,ind,,,,,,,,,,,0.0,grup,0.0,grup,0.0,grup,0.5,grup,0.0,grup,0.0,grup,,ind,,ind,,ind,,ind,,ind,,ind,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202420,formato_nuevo,ff0e88b8e84078d20f3d07e1efabee4cffc985bd3a80cef391a899505729efa4,RETIRADO,1.21,2.83,ind,1.78,ind,0.0,ind,,,,,,,,,,,0.0,grup,4.3,grup,0.0,grup,0.5,grup,0.0,grup,0.0,grup,3.0,ind,0.0,ind,0.0,ind,0.0,ind,0.0,ind,0.0,ind,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202420,formato_nuevo,ff2f0c9919db869dbe06e9c6ae0bc28c1d703d252ba0da13ce5a57d4e89781ee,APROBÓ,4.12,3.08,ind,4.38,ind,4.5,ind,,,,,,,,,,,4.24,grup,2.61,grup,5.25,grup,3.25,grup,4.0,grup,0.0,grup,0.0,ind,4.0,ind,3.0,ind,2.0,ind,4.0,ind,5.0,ind,4.55,4.0,3.0,6.46462962962963,19.39388888888889,51.0,35.62305555555555,66.18194444444444,94.0672222222222,8.0,16.0,35.62305555555555,19.609021406727827,109.0,6.8125,11.0,16.0,30.558888888888887,14.906775067750678,123.0,7.6875,9.0,17.0,27.885277777777777,16.565511551155115,101.0,5.941176470588236,17.76838061465721,47.0,115.0,167.02277777777778,564.0
202420,formato_nuevo,ff3f79bcd44236bb1d8249f725cbb0bb39fe1c68080b42add7c789043844892d,REPROBÓ,2.74,2.58,ind,2.63,ind,2.27,ind,,,,,,,,,,,4.15,grup,1.5,grup,1.7000000000000002,grup,4.3,grup,4.1,grup,4.1,grup,5.0,ind,0.0,ind,3.0,ind,0.0,ind,4.0,ind,5.0,ind,3.31,3.35,3.0,6.228240740740741,18.684722222222224,27.0,6.882222222222223,38.41333333333333,55.909444444444446,8.0,14.0,6.882222222222223,6.660215053763441,62.0,4.428571428571429,9.0,21.0,31.531111111111112,23.07154471544716,82.0,3.9047619047619047,9.0,11.0,17.496111111111112,47.71666666666667,22.0,2.0,21.48418803418804,44.0,98.0,111.71777777777778,312.0
202510,formato_nuevo,00c17b9da8e44159158c60259b0cc83a65077b7e327478472d624d416c8e0ad7,APROBÓ,3.51,3.85,ind,3.1,ind,2.95,ind,,,,,,,,,,,5.0,ind,4.5,ind,4.13,ind,4.75,ind,0.0,ind,3.55,ind,2.1,ind,4.15,ind,4.5,ind,,,,,,,4.595,3.583333333333333,1.0,2.216111111111111,2.216111111111111,8.0,16.756666666666668,38.32277777777778,41.53,6.0,12.0,16.756666666666668,12.5675,80.0,6.666666666666667,6.0,13.0,21.56611111111112,16.58931623931624,78.0,6.0,3.0,4.0,3.207222222222222,19.24333333333333,10.0,2.5,12.554725609756098,34.0,67.0,68.6325,328.0
202510,formato_nuevo,015690d84570095c982cb7f9354e8c0bec98c922d41238a8a80dbffab61107e0,REPROBÓ,2.57,3.45,ind,2.2125,ind,1.4,ind,,,,,,,,,,,1.62,ind,4.17,ind,0.0,ind,2.55,ind,1.1,ind,3.42,ind,2.85,ind,3.4,ind,4.38,ind,,,,,,,2.9400000000000004,3.543333333333333,3.0,4.250925925925926,12.752777777777778,72.0,20.724166666666665,30.779444444444444,37.15111111111111,4.0,17.0,20.724166666666665,12.952604166666664,96.0,5.647058823529412,6.0,12.0,10.055277777777778,13.115579710144928,46.0,3.8333333333333335,2.0,10.0,6.371666666666667,9.102380952380951,42.0,4.2,11.513267233238905,24.0,72.0,67.73638888888888,353.0
202510,formato_nuevo,03479e765a8be97ff3d9212a71fe5b31c639b0f3fde890ad1dcd094cf7163794,REPROBÓ,2.64,2.45,ind,2.525,ind,1.7,ind,,,,,,,,,,,3.0,ind,3.1,ind,1.46,ind,4.68,ind,1.0,ind,5.15,ind,3.0,ind,2.5,ind,4.411764705882353,ind,,,,,,,3.9825,3.3039215686274512,1.0,0.3886111111111111,0.3886111111111111,10.0,3.210833333333333,11.100277777777777,12.306666666666665,3.0,5.0,3.210833333333333,5.069736842105264,38.0,7.6,6.0,12.0,7.889444444444444,18.20641025641025,26.0,2.1666666666666665,3.0,3.0,1.206388888888889,10.340476190476192,7.0,2.333333333333333,8.656263269639066,21.0,47.0,22.65055555555556,157.0
202510,formato_nuevo,038da78d7dad17f0d1b59cd5d0d274d24b461840fe268482f64bb84721152143,APROBÓ,3.15,3.4,ind,3.5625,ind,1.65,ind,,,,,,,,,,,5.4,ind,2.75,ind,3.5,ind,4.72,ind,0.0,ind,5.0,ind,2.95,ind,2.0,ind,4.5,ind,,,,,,,4.655,3.15,1.0,0.0102777777777777,0.0102777777777777,3.0,4.8875,8.897777777777778,11.39611111111111,4.0,12.0,4.8875,6.109375,48.0,4.0,5.0,10.0,4.010277777777778,9.624666666666666,25.0,2.5,3.0,9.0,2.498333333333333,5.765384615384615,26.0,2.888888888888889,8.841368078175897,22.0,74.0,45.23833333333334,307.0
202510,formato_nuevo,07a9b1b899aecae07b40537d6ed540e3ce6d30540e0df6db397d048fd78f3432,RETIRADO,,1.1,ind,,ind,,ind,,,,,,,,,,,5.0,ind,0.0,ind,,ind,,ind,,ind,,ind,2.4,ind,,ind,,ind,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
